multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio,evidencia_visual
2110,WE FLYN,1932-01-01,09:27,116.0,60,AV LIBERTADOR,R01,IMPAGA,56.0,53.0,,,0.0,False
2112,HK 06 YMX,1932-01-01,10:27,148.0,80,AV SIEMPRE VIVA,R03,APELADA,68.0,64.0,,,0.0,False
2113,BP717,1932-01-01,09:27,92.0,40,RUTA 9,,ERROR,52.0,50.0,,,0.0,False
2114,CBM UK,2021-06-08,10:27,111.0,80,AV LIBERTADOR,,PAGADA,31.0,27.0,,,0.0,False
2115,GLEN1E,1932-01-01,00:00,89.0,60,AV LIBERTADOR,R02,ERROR,29.0,26.0,,,0.0,False
2118,FD 1475,2022-01-27,00:00,106.0,60,AV LIBERTADOR,R01,IMPAGA,46.0,43.0,,,0.0,False
2120,29 999 61,2022-08-03,09:27,139.0,60,RUTA 9,R02,APELADA,79.0,76.0,,,0.0,False
2123,J1S1,2021-04-06,19:30,44.0,40,AV SIEMPRE VIVA,R01,IMPAGA,4.0,2.0,,,0.0,False
2128,6NCE831,2021-12-28,09:27,141.0,80,AV SIEMPRE VIVA,R02,IMPAGA,61.0,57.0,,,0.0,False
2130,831 MDB,2021-09-20,00:00,90.0,60,RUTA 9,R01,ERROR,30.0,27.0,,,0.0,False
2141,HK 06 YMX,2022-03-15,10:29,149.0,80,AV LIBERTADOR,R01,IMPAGA,69.0,65.0,,,0.0,False
2146,YLO8 WUE,2023-12-25,00:00,113.0,40,AV LIBERTADOR,R03,IMPAGA,73.0,71.0,,,0.0,False
2147,66 111 72,2021-01-20,00:00,93.0,40,AV LIBERTADOR,R02,ERROR,53.0,51.0,,,0.0,False
2149,INTIGR8,1932-01-01,19:31,72.0,60,AV SIEMPRE VIVA,R01,PAGADA,12.0,9.0,,,0.0,False
2151,HAMSTUR,1932-01-01,10:30,134.0,80,RUTA 9,R02,APELADA,54.0,50.0,,,0.0,False
2152,GN64 OTP,1932-01-01,00:00,56.0,40,AV SIEMPRE VIVA,R01,ERROR,16.0,14.0,,,0.0,False
2154,FD 1475,2020-04-21,10:30,82.0,60,RUTA 9,R02,PAGADA,22.0,19.0,,,0.0,False
2156,AI7 OVF,1932-01-01,09:28,113.0,80,AV LIBERTADOR,R02,ERROR,33.0,29.0,,,0.0,False
2157,RFH 373,2020-11-24,19:31,115.0,80,AV SIEMPRE VIVA,R03,ERROR,35.0,31.0,,,0.0,False
2160,PIW 4215,2021-01-17,00:00,136.0,60,AV LIBERTADOR,R02,APELADA,76.0,73.0,,,0.0,False
2161,VY 90 540,2021-05-15,10:30,95.0,40,AV LIBERTADOR,R01,ERROR,55.0,53.0,,,0.0,False
2167,WU 341 A,2020-12-12,19:32,103.0,40,AV LIBERTADOR,R02,ERROR,63.0,61.0,,,0.0,False
2170,BB 8986,2023-05-07,09:29,97.0,80,AV LIBERTADOR,R02,APELADA,17.0,13.0,,,0.0,False
2174,INTIGR8,2022-07-12,09:30,104.0,40,RUTA 9,R03,ERROR,64.0,62.0,,,0.0,False
2175,8B90638,2020-10-16,19:32,114.0,40,AV LIBERTADOR,R03,IMPAGA,74.0,72.0,,,0.0,False
2180,BHRP 770,2022-09-04,09:30,79.0,40,AV LIBERTADOR,R03,ERROR,39.0,37.0,,,0.0,False
2181,UM 96 201,2021-06-07,19:33,116.0,40,AV SIEMPRE VIVA,R01,ERROR,76.0,74.0,,,0.0,False
2182,990 XYK,2021-04-17,19:33,123.0,80,RUTA 9,R01,IMPAGA,43.0,39.0,,,0.0,False
2185,GOOGLE,2022-05-18,10:31,144.0,80,AV LIBERTADOR,,ERROR,64.0,60.0,,,0.0,False
2186,M43 1ZW,2022-05-28,15:17,115.0,40,AV LIBERTADOR,,ERROR,75.0,73.0,,,0.0,False
2188,X IIUME,2022-01-23,15:18,129.0,80,AV LIBERTADOR,R02,IMPAGA,49.0,45.0,,,0.0,False
2192,589222,2024-01-11,10:31,89.0,60,AV SIEMPRE VIVA,R02,PAGADA,29.0,26.0,,,0.0,False
2196,6NCE831,2021-03-10,00:00,88.0,40,AV SIEMPRE VIVA,R03,ERROR,48.0,46.0,,,0.0,False
2197,VTII AHV,2021-07-18,10:31,116.0,40,RUTA 9,R01,APELADA,76.0,74.0,,,0.0,False
2198,81-ZF-JD,2021-12-17,09:30,143.0,80,AV LIBERTADOR,R02,ERROR,63.0,59.0,,,0.0,False
2199,3646 HBH,2020-03-26,10:31,145.0,80,AV LIBERTADOR,,PAGADA,65.0,61.0,,,0.0,False
2201,0695 DVH,2021-05-11,10:32,112.0,80,AV LIBERTADOR,R02,IMPAGA,32.0,28.0,,,0.0,False
2202,MX60 NZA,2021-12-18,09:30,96.0,40,RUTA 9,R02,IMPAGA,56.0,54.0,,,0.0,False
2203,M20 CPR,1932-01-01,15:18,133.0,80,RUTA 9,,APELADA,53.0,49.0,,,0.0,False
2205,6NCE831,2020-07-05,10:32,103.0,80,AV LIBERTADOR,R02,PAGADA,23.0,19.0,,,0.0,False
2206,M20 CPR,1932-01-01,19:34,68.0,60,AV SIEMPRE VIVA,,ERROR,8.0,5.0,,,0.0,False
2213,M43 1ZW,2023-02-08,00:00,108.0,80,AV LIBERTADOR,R01,IMPAGA,28.0,24.0,,,0.0,False
2217,BP717,2023-07-12,09:31,97.0,80,AV LIBERTADOR,R02,APELADA,17.0,13.0,,,0.0,False
2225,HF 3461,1932-01-01,10:33,81.0,60,RUTA 9,R03,PAGADA,21.0,18.0,,,0.0,False
2226,UM 96 201,2021-07-08,00:00,106.0,40,AV LIBERTADOR,R02,PAGADA,66.0,64.0,,,0.0,False
2230,GOOGLE,2023-03-13,09:31,115.0,40,AV SIEMPRE VIVA,,PAGADA,75.0,73.0,,,0.0,False
2237,M PX 9357,2020-12-09,15:19,84.0,60,AV LIBERTADOR,R01,APELADA,24.0,21.0,,,0.0,False
2239,J1S1,1932-01-01,09:31,127.0,80,AV LIBERTADOR,R03,APELADA,47.0,43.0,,,0.0,False
2241,HAMSTUR,2020-06-14,09:32,120.0,80,AV LIBERTADOR,,IMPAGA,40.0,36.0,,,0.0,False
2243,99 998 68,2021-04-23,00:00,75.0,60,RUTA 9,R01,PAGADA,15.0,12.0,,,0.0,False
2244,RFH 373,1932-01-01,19:36,44.0,40,AV SIEMPRE VIVA,,PAGADA,4.0,2.0,,,0.0,False
2245,99 998 68,2022-09-28,10:33,91.0,40,AV LIBERTADOR,R02,IMPAGA,51.0,49.0,,,0.0,False
2246,FVIO UHP,2022-02-23,00:00,110.0,60,AV SIEMPRE VIVA,,ERROR,50.0,47.0,,,0.0,False
2247,WU08 YWC,2020-05-03,15:19,74.0,60,AV SIEMPRE VIVA,R03,IMPAGA,14.0,11.0,,,0.0,False
2248,BM -351,2021-08-12,15:19,112.0,60,RUTA 9,R03,PAGADA,52.0,49.0,,,0.0,False
2250,INTIGR8,2021-01-23,10:34,117.0,40,AV SIEMPRE VIVA,R03,ERROR,77.0,75.0,,,0.0,False
2255,6EVY261,2022-11-21,00:00,99.0,80,AV LIBERTADOR,R02,APELADA,19.0,15.0,,,0.0,False
2260,VNK296 GP,2021-04-16,10:34,126.0,60,AV LIBERTADOR,R02,PAGADA,66.0,63.0,,,0.0,False
2261,66 111 72,1932-01-01,15:20,136.0,80,AV LIBERTADOR,R02,PAGADA,56.0,52.0,,,0.0,False
2263,6NCE831,2022-09-17,00:00,109.0,60,AV LIBERTADOR,R02,APELADA,49.0,46.0,,,0.0,False
2267,GLEN1E,2023-04-02,15:20,109.0,80,AV SIEMPRE VIVA,R03,IMPAGA,29.0,25.0,,,0.0,False
2269,GE 1466,1932-01-01,09:32,159.0,80,RUTA 9,R03,APELADA,79.0,75.0,,,0.0,False
2270,HF 58 HXP,2022-08-16,19:37,101.0,80,AV SIEMPRE VIVA,,ERROR,21.0,17.0,,,0.0,False
2274,GE 1466,2020-12-11,10:35,122.0,60,RUTA 9,R01,APELADA,62.0,59.0,,,0.0,False
2276,6NCE831,2020-11-19,15:21,94.0,80,AV LIBERTADOR,R02,IMPAGA,14.0,10.0,,,0.0,False
2278,M VU 4688,2021-03-05,09:33,105.0,80,AV LIBERTADOR,,ERROR,25.0,21.0,,,0.0,False
2279,0695 DVH,2020-10-02,10:35,121.0,60,AV LIBERTADOR,R01,IMPAGA,61.0,58.0,,,0.0,False
2281,FD 1475,2020-07-06,09:33,67.0,40,AV SIEMPRE VIVA,R03,ERROR,27.0,25.0,,,0.0,False
2286,M PX 9357,1932-01-01,09:34,66.0,40,RUTA 9,,IMPAGA,26.0,24.0,,,0.0,False
2288,81-ZF-JD,1932-01-01,10:35,114.0,40,AV SIEMPRE VIVA,R02,IMPAGA,74.0,72.0,,,0.0,False
2289,BX 55 DOG,2021-12-17,10:35,91.0,60,AV LIBERTADOR,R03,ERROR,31.0,28.0,,,0.0,False
2296,3646 HBH,1932-01-01,10:36,116.0,60,RUTA 9,R02,PAGADA,56.0,53.0,,,0.0,False
2297,810 TCH,2022-05-03,15:21,80.0,60,RUTA 9,,ERROR,20.0,17.0,,,0.0,False
2302,NTHG LFT,2022-04-08,00:00,105.0,40,AV LIBERTADOR,,PAGADA,65.0,63.0,,,0.0,False
2303,BX 55 DOG,2021-09-11,00:00,156.0,80,AV SIEMPRE VIVA,R02,IMPAGA,76.0,72.0,,,0.0,False
2305,589222,2020-12-15,15:22,134.0,60,AV LIBERTADOR,,APELADA,74.0,71.0,,,0.0,False
2308,MX60 NZA,2020-02-19,00:00,53.0,40,AV LIBERTADOR,R01,APELADA,13.0,11.0,,,0.0,False
2309,INTIGR8,2022-02-18,09:35,92.0,60,AV SIEMPRE VIVA,R03,APELADA,32.0,29.0,,,0.0,False
2310,M43 1ZW,2022-02-25,00:00,89.0,80,AV LIBERTADOR,R01,ERROR,9.0,5.0,,,0.0,False
2311,BP717,1932-01-01,15:22,132.0,60,AV SIEMPRE VIVA,R03,APELADA,72.0,69.0,,,0.0,False
2314,81-ZF-JD,2021-03-23,15:23,106.0,60,AV LIBERTADOR,R03,ERROR,46.0,43.0,,,0.0,False
2317,WE FLYN,2024-02-04,19:38,126.0,80,RUTA 9,,ERROR,46.0,42.0,,,0.0,False
2319,DI2 LOT,1932-01-01,10:36,47.0,40,AV LIBERTADOR,,IMPAGA,7.0,5.0,,,0.0,False
2320,GE 1466,1932-01-01,19:38,84.0,60,AV LIBERTADOR,R02,PAGADA,24.0,21.0,,,0.0,False
2323,TL03 GOG,2022-09-03,19:38,126.0,80,RUTA 9,,IMPAGA,46.0,42.0,,,0.0,False
2325,WU08 YWC,2023-06-28,09:36,103.0,40,RUTA 9,R01,PAGADA,63.0,61.0,,,0.0,False
2327,PIW 4215,2022-10-10,15:23,142.0,80,AV SIEMPRE VIVA,R01,ERROR,62.0,58.0,,,0.0,False
2333,BM -351,2022-12-18,10:37,50.0,40,AV SIEMPRE VIVA,R03,PAGADA,10.0,8.0,,,0.0,False
2334,MX60 NZA,2023-10-12,15:23,130.0,80,AV LIBERTADOR,R02,APELADA,50.0,46.0,,,0.0,False
2336,N HZ 1002,2023-06-18,10:37,70.0,40,AV SIEMPRE VIVA,R03,IMPAGA,30.0,28.0,,,0.0,False
2338,AWS 167,2022-06-03,00:00,92.0,60,AV LIBERTADOR,,IMPAGA,32.0,29.0,,,0.0,False
2342,57 777 70,1932-01-01,10:37,126.0,80,AV LIBERTADOR,R03,IMPAGA,46.0,42.0,,,0.0,False
2344,8B90638,1932-01-01,09:37,140.0,60,RUTA 9,R03,IMPAGA,80.0,77.0,,,0.0,False
2345,81-ZF-JD,2022-08-13,19:39,69.0,40,AV SIEMPRE VIVA,,ERROR,29.0,27.0,,,0.0,False
2346,TL03 GOG,2021-03-21,15:23,120.0,80,AV SIEMPRE VIVA,R02,PAGADA,40.0,36.0,,,0.0,False
2347,57 777 70,2022-11-04,00:00,129.0,60,RUTA 9,R03,PAGADA,69.0,66.0,,,0.0,False
2348,M20 CPR,1932-01-01,15:24,125.0,60,AV LIBERTADOR,R03,IMPAGA,65.0,62.0,,,0.0,False
2349,RFH 373,1932-01-01,09:37,130.0,60,RUTA 9,,ERROR,70.0,67.0,,,0.0,False
2350,FVIO UHP,2021-12-25,00:00,50.0,40,AV SIEMPRE VIVA,R01,APELADA,10.0,8.0,,,0.0,False
2351,BX 55 DOG,1932-01-01,15:24,74.0,40,AV LIBERTADOR,R02,IMPAGA,34.0,32.0,,,0.0,False
2358,X IIUME,2020-06-15,19:40,114.0,40,RUTA 9,R01,PAGADA,74.0,72.0,,,0.0,False
2360,WU08 YWC,2023-07-30,15:24,68.0,60,AV SIEMPRE VIVA,R02,ERROR,8.0,5.0,,,0.0,False
2364,TL03 GOG,2022-03-30,00:00,133.0,60,AV LIBERTADOR,R02,APELADA,73.0,70.0,,,0.0,False
2365,T0Y DR,2022-01-29,00:00,121.0,60,AV SIEMPRE VIVA,R03,PAGADA,61.0,58.0,,,0.0,False
2368,GE 1466,2021-10-16,00:00,91.0,40,AV LIBERTADOR,,APELADA,51.0,49.0,,,0.0,False
2369,691 XC 80,2023-04-22,19:40,107.0,60,AV SIEMPRE VIVA,R01,ERROR,47.0,44.0,,,0.0,False
2370,RFH 373,2022-05-30,10:38,98.0,80,AV SIEMPRE VIVA,R02,IMPAGA,18.0,14.0,,,0.0,False
2371,GN64 OTP,2022-11-05,10:38,93.0,80,AV LIBERTADOR,R03,PAGADA,13.0,9.0,,,0.0,False
2372,M PX 9357,2024-01-02,15:25,128.0,80,RUTA 9,,PAGADA,48.0,44.0,,,0.0,False
2374,W326 AVE,2021-11-23,09:37,80.0,40,RUTA 9,R03,ERROR,40.0,38.0,,,0.0,False
2375,DI2 LOT,1932-01-01,19:41,80.0,40,AV LIBERTADOR,,PAGADA,40.0,38.0,,,0.0,False
2377,BHRP 770,2020-07-28,19:41,148.0,80,AV SIEMPRE VIVA,,PAGADA,68.0,64.0,,,0.0,False
2378,RFH 373,1932-01-01,00:00,148.0,80,RUTA 9,R02,APELADA,68.0,64.0,,,0.0,False
2381,INTIGR8,2020-06-30,10:38,97.0,40,RUTA 9,R03,PAGADA,57.0,55.0,,,0.0,False
2382,BP717,1932-01-01,00:00,112.0,40,AV SIEMPRE VIVA,R01,APELADA,72.0,70.0,,,0.0,False
2383,691 XC 80,2023-05-19,00:00,67.0,60,AV LIBERTADOR,R01,APELADA,7.0,4.0,,,0.0,False
2384,3646 HBH,1932-01-01,00:00,68.0,40,AV LIBERTADOR,R01,IMPAGA,28.0,26.0,,,0.0,False
2385,GE 1466,2023-10-07,10:38,89.0,80,AV SIEMPRE VIVA,,ERROR,9.0,5.0,,,0.0,False
2391,AI7 OVF,2023-09-28,15:25,140.0,60,RUTA 9,R02,PAGADA,80.0,77.0,,,0.0,False
2393,BHRP 770,2020-12-08,09:38,61.0,40,AV SIEMPRE VIVA,R03,IMPAGA,21.0,19.0,,,0.0,False
2394,M VU 4688,2020-06-21,19:42,68.0,60,AV LIBERTADOR,R03,ERROR,8.0,5.0,,,0.0,False
2395,X IIUME,2020-06-09,15:25,117.0,60,RUTA 9,R02,ERROR,57.0,54.0,,,0.0,False
2396,M43 1ZW,2021-11-29,19:42,157.0,80,AV SIEMPRE VIVA,R01,ERROR,77.0,73.0,,,0.0,False
2397,M43 1ZW,2023-05-02,15:26,118.0,80,AV LIBERTADOR,R02,IMPAGA,38.0,34.0,,,0.0,False
2400,CD 056 01,2023-05-16,15:26,80.0,60,RUTA 9,R01,ERROR,20.0,17.0,,,0.0,False
2401,WU08 YWC,2021-07-25,19:42,146.0,80,RUTA 9,R02,IMPAGA,66.0,62.0,,,0.0,False
2403,AWS 167,2020-11-22,19:43,78.0,40,RUTA 9,R01,PAGADA,38.0,36.0,,,0.0,False
2414,N HZ 1002,2023-01-27,09:38,81.0,40,AV SIEMPRE VIVA,,IMPAGA,41.0,39.0,,,0.0,False
2419,HK 06 YMX,2022-02-17,10:39,100.0,80,AV LIBERTADOR,R01,PAGADA,20.0,16.0,,,0.0,False
2423,DK 414 N,2022-03-30,00:00,123.0,60,AV SIEMPRE VIVA,R02,PAGADA,63.0,60.0,,,0.0,False
2425,WU08 YWC,2023-11-26,09:39,117.0,40,RUTA 9,R02,IMPAGA,77.0,75.0,,,0.0,False
2428,WE FLYN,1932-01-01,10:40,98.0,40,AV LIBERTADOR,R02,PAGADA,58.0,56.0,,,0.0,False
2433,NTHG LFT,2023-02-02,19:45,92.0,40,AV SIEMPRE VIVA,R03,IMPAGA,52.0,50.0,,,0.0,False
2434,HF 3461,2020-04-16,00:00,57.0,40,RUTA 9,R01,APELADA,17.0,15.0,,,0.0,False
2436,BHRP 770,2021-10-13,00:00,49.0,40,AV LIBERTADOR,R02,ERROR,9.0,7.0,,,0.0,False
2437,66 111 72,2022-04-23,15:27,50.0,40,AV SIEMPRE VIVA,R03,IMPAGA,10.0,8.0,,,0.0,False
2438,GCP332,2022-04-10,09:40,96.0,60,AV LIBERTADOR,R03,ERROR,36.0,33.0,,,0.0,False
2441,TL03 GOG,2022-05-07,19:45,77.0,40,AV LIBERTADOR,R01,PAGADA,37.0,35.0,,,0.0,False
2442,3646 HBH,2020-11-24,15:27,120.0,40,AV LIBERTADOR,,PAGADA,80.0,78.0,,,0.0,False
2444,VNK296 GP,1932-01-01,09:40,130.0,80,RUTA 9,R03,PAGADA,50.0,46.0,,,0.0,False
2446,990 XYK,2020-08-03,09:40,102.0,80,RUTA 9,R01,APELADA,22.0,18.0,,,0.0,False
2447,831 MDB,2023-01-28,09:40,133.0,80,AV LIBERTADOR,R02,APELADA,53.0,49.0,,,0.0,False
2449,CD 056 01,2023-06-09,00:00,67.0,60,AV LIBERTADOR,R02,ERROR,7.0,4.0,,,0.0,False
2450,831 MDB,2022-12-01,10:40,126.0,80,AV SIEMPRE VIVA,R02,PAGADA,46.0,42.0,,,0.0,False
2455,CD 056 01,1932-01-01,15:28,122.0,60,AV SIEMPRE VIVA,R02,PAGADA,62.0,59.0,,,0.0,False
2465,M PX 9357,2021-09-14,09:42,106.0,40,AV LIBERTADOR,R01,IMPAGA,66.0,64.0,,,0.0,False
2466,M VU 4688,2023-08-25,00:00,87.0,80,RUTA 9,R01,PAGADA,7.0,3.0,,,0.0,False
2469,M VU 4688,2022-10-13,00:00,106.0,40,RUTA 9,R03,PAGADA,66.0,64.0,,,0.0,False
2471,AWS 167,2023-07-23,10:41,45.0,40,AV SIEMPRE VIVA,R03,ERROR,5.0,3.0,,,0.0,False
2472,GOOGLE,1932-01-01,10:41,107.0,40,AV LIBERTADOR,R02,APELADA,67.0,65.0,,,0.0,False
2476,57 777 70,2021-06-11,19:46,94.0,40,AV SIEMPRE VIVA,R01,APELADA,54.0,52.0,,,0.0,False
2477,GLEN1E,2023-08-27,09:42,113.0,40,AV SIEMPRE VIVA,,APELADA,73.0,71.0,,,0.0,False
2479,MX60 NZA,1932-01-01,09:42,58.0,40,AV LIBERTADOR,R01,APELADA,18.0,16.0,,,0.0,False
2480,BP717,1932-01-01,09:42,125.0,60,RUTA 9,R03,IMPAGA,65.0,62.0,,,0.0,False
2481,FVIO UHP,2021-12-15,00:00,85.0,40,AV SIEMPRE VIVA,,PAGADA,45.0,43.0,,,0.0,False
2483,57 777 70,2024-02-04,10:42,95.0,40,RUTA 9,R03,ERROR,55.0,53.0,,,0.0,False
2484,CBM UK,2021-10-29,15:28,109.0,80,AV SIEMPRE VIVA,R02,IMPAGA,29.0,25.0,,,0.0,False
2485,HF 58 HXP,1932-01-01,15:29,86.0,60,RUTA 9,R01,ERROR,26.0,23.0,,,0.0,False
2489,GLEN1E,2020-12-23,09:43,70.0,40,RUTA 9,R03,PAGADA,30.0,28.0,,,0.0,False
2490,J1S1,2021-09-19,19:47,66.0,60,AV LIBERTADOR,,IMPAGA,6.0,3.0,,,0.0,False
2492,BB 8986,1932-01-01,19:47,115.0,40,RUTA 9,R01,ERROR,75.0,73.0,,,0.0,False
2493,6EVY261,2022-03-07,00:00,107.0,40,AV LIBERTADOR,R03,APELADA,67.0,65.0,,,0.0,False
2500,NTHG LFT,2023-08-16,00:00,63.0,40,AV LIBERTADOR,R01,APELADA,23.0,21.0,,,0.0,False
2502,81-ZF-JD,2023-08-30,10:42,85.0,80,AV LIBERTADOR,,APELADA,5.0,1.0,,,0.0,False
2504,691 XC 80,2022-09-07,09:43,114.0,40,RUTA 9,R01,IMPAGA,74.0,72.0,,,0.0,False
2505,BM -351,2020-11-10,09:43,132.0,80,AV SIEMPRE VIVA,,PAGADA,52.0,48.0,,,0.0,False
2507,WE FLYN,2022-10-15,09:43,124.0,60,AV SIEMPRE VIVA,,IMPAGA,64.0,61.0,,,0.0,False
2509,MX60 NZA,2023-12-02,10:42,106.0,40,AV LIBERTADOR,R01,IMPAGA,66.0,64.0,,,0.0,False
2512,AI7 OVF,2022-02-22,10:43,81.0,40,AV LIBERTADOR,R03,IMPAGA,41.0,39.0,,,0.0,False
2516,J1S1,1932-01-01,15:29,102.0,40,AV SIEMPRE VIVA,R03,IMPAGA,62.0,60.0,,,0.0,False
2517,OUTSTDN,2023-11-19,00:00,140.0,80,AV SIEMPRE VIVA,R01,APELADA,60.0,56.0,,,0.0,False
2518,HK 06 YMX,1932-01-01,15:29,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0,,,0.0,False
2520,AI7 OVF,2021-03-09,09:44,112.0,40,AV SIEMPRE VIVA,R02,PAGADA,72.0,70.0,,,0.0,False
2523,UM 96 201,2021-08-19,09:44,64.0,40,RUTA 9,R03,APELADA,24.0,22.0,,,0.0,False
2527,6EVY261,2020-04-22,09:44,144.0,80,AV SIEMPRE VIVA,R03,ERROR,64.0,60.0,,,0.0,False
2529,UW3932,2020-06-01,10:43,150.0,80,RUTA 9,,PAGADA,70.0,66.0,,,0.0,False
2530,UM 96 201,2023-09-23,10:43,123.0,80,AV LIBERTADOR,R02,APELADA,43.0,39.0,,,0.0,False
2534,DK 414 N,2022-05-27,09:45,110.0,40,AV LIBERTADOR,R03,APELADA,70.0,68.0,,,0.0,False
2536,B 81 JKY,1932-01-01,09:45,118.0,60,AV LIBERTADOR,R02,ERROR,58.0,55.0,,,0.0,False
2539,B 81 JKY,1932-01-01,10:43,111.0,40,AV SIEMPRE VIVA,R01,APELADA,71.0,69.0,,,0.0,False
2540,AI7 OVF,1932-01-01,15:30,67.0,40,AV LIBERTADOR,R03,APELADA,27.0,25.0,,,0.0,False
2541,81-ZF-JD,1932-01-01,10:44,127.0,60,RUTA 9,R01,IMPAGA,67.0,64.0,,,0.0,False
2542,AWS 167,1932-01-01,09:45,114.0,60,RUTA 9,R02,ERROR,54.0,51.0,,,0.0,False
2543,X IIUME,2021-07-05,10:44,106.0,80,AV SIEMPRE VIVA,R01,IMPAGA,26.0,22.0,,,0.0,False
2544,WE FLYN,2021-03-15,15:30,121.0,80,AV LIBERTADOR,R02,IMPAGA,41.0,37.0,,,0.0,False
2546,BHRP 770,2020-08-30,09:45,91.0,80,AV SIEMPRE VIVA,,IMPAGA,11.0,7.0,,,0.0,False
2548,HAMSTUR,1932-01-01,19:49,84.0,60,RUTA 9,R01,PAGADA,24.0,21.0,,,0.0,False
2549,BX 55 DOG,2022-07-23,19:49,93.0,40,AV SIEMPRE VIVA,R01,APELADA,53.0,51.0,,,0.0,False
2550,WU08 YWC,1932-01-01,00:00,75.0,60,AV SIEMPRE VIVA,R01,IMPAGA,15.0,12.0,,,0.0,False
2554,N HZ 1002,2023-12-29,00:00,72.0,40,AV LIBERTADOR,R03,PAGADA,32.0,30.0,,,0.0,False
2556,CT5 B876,1932-01-01,00:00,150.0,80,AV LIBERTADOR,R03,IMPAGA,70.0,66.0,,,0.0,False
2557,M20 CPR,2023-10-03,15:31,136.0,80,AV LIBERTADOR,R01,ERROR,56.0,52.0,,,0.0,False
2560,691 XC 80,1932-01-01,15:31,115.0,60,AV LIBERTADOR,R01,PAGADA,55.0,52.0,,,0.0,False
2561,WE FLYN,1932-01-01,19:49,101.0,40,AV LIBERTADOR,R03,IMPAGA,61.0,59.0,,,0.0,False
2562,81-ZF-JD,2020-08-14,15:31,89.0,80,RUTA 9,R01,PAGADA,9.0,5.0,,,0.0,False
2563,BHRP 770,2022-02-27,09:46,118.0,40,AV SIEMPRE VIVA,R03,ERROR,78.0,76.0,,,0.0,False
2565,29 999 61,1932-01-01,00:00,128.0,60,AV SIEMPRE VIVA,R02,ERROR,68.0,65.0,,,0.0,False
2566,HF 3461,1932-01-01,15:31,118.0,80,RUTA 9,R02,APELADA,38.0,34.0,,,0.0,False
2567,FD 1475,2022-11-15,09:46,110.0,60,AV SIEMPRE VIVA,R02,PAGADA,50.0,47.0,,,0.0,False
2568,41 RS TZ,1932-01-01,00:00,105.0,60,AV LIBERTADOR,R03,ERROR,45.0,42.0,,,0.0,False
2569,BHRP 770,1932-01-01,09:46,90.0,40,AV SIEMPRE VIVA,R02,PAGADA,50.0,48.0,,,0.0,False
2570,N HZ 1002,1932-01-01,10:45,156.0,80,AV SIEMPRE VIVA,R02,IMPAGA,76.0,72.0,,,0.0,False
2573,M20 CPR,1932-01-01,15:32,69.0,40,AV LIBERTADOR,R01,IMPAGA,29.0,27.0,,,0.0,False
2574,INTIGR8,2021-01-11,00:00,139.0,60,AV LIBERTADOR,R01,ERROR,79.0,76.0,,,0.0,False
2575,CBM UK,1932-01-01,00:00,143.0,80,AV SIEMPRE VIVA,R03,ERROR,63.0,59.0,,,0.0,False
2576,M20 CPR,2020-10-13,10:45,115.0,80,AV LIBERTADOR,R02,ERROR,35.0,31.0,,,0.0,False
2577,0695 DVH,1932-01-01,19:50,86.0,60,AV LIBERTADOR,,IMPAGA,26.0,23.0,,,0.0,False
2578,HF 58 HXP,2022-09-29,10:45,134.0,60,AV LIBERTADOR,R02,APELADA,74.0,71.0,,,0.0,False
2580,RFH 373,2022-07-15,19:50,102.0,40,AV LIBERTADOR,,PAGADA,62.0,60.0,,,0.0,False
2584,66 111 72,2023-11-14,00:00,112.0,80,RUTA 9,R02,PAGADA,32.0,28.0,,,0.0,False
2586,FD 1475,2020-06-04,09:47,159.0,80,RUTA 9,,ERROR,79.0,75.0,,,0.0,False
2587,99 998 68,1932-01-01,10:45,118.0,60,RUTA 9,R02,APELADA,58.0,55.0,,,0.0,False
2590,NTHG LFT,2020-10-05,19:50,110.0,40,AV SIEMPRE VIVA,,APELADA,70.0,68.0,,,0.0,False
2596,BM -351,2021-10-12,00:00,108.0,80,RUTA 9,R01,APELADA,28.0,24.0,,,0.0,False
2597,66 111 72,2021-09-04,09:47,112.0,60,RUTA 9,,APELADA,52.0,49.0,,,0.0,False
2598,831 MDB,2020-11-28,19:51,122.0,80,AV LIBERTADOR,R02,ERROR,42.0,38.0,,,0.0,False
2600,HF 3461,1932-01-01,10:46,127.0,80,RUTA 9,R03,APELADA,47.0,43.0,,,0.0,False
2601,TL03 GOG,2021-05-27,19:51,65.0,40,AV LIBERTADOR,R02,PAGADA,25.0,23.0,,,0.0,False
2603,99 998 68,2022-11-01,09:47,130.0,80,AV LIBERTADOR,R03,APELADA,50.0,46.0,,,0.0,False
2607,BB 8986,2022-05-25,10:46,127.0,80,AV LIBERTADOR,R03,ERROR,47.0,43.0,,,0.0,False
2608,3646 HBH,2020-12-07,19:51,69.0,60,AV LIBERTADOR,R02,APELADA,9.0,6.0,,,0.0,False
2610,CBM UK,2021-08-28,10:47,88.0,60,AV LIBERTADOR,R02,APELADA,28.0,25.0,,,0.0,False
2611,WE FLYN,2021-04-01,00:00,138.0,80,RUTA 9,R03,PAGADA,58.0,54.0,,,0.0,False
